semester_id,course_id,section,days_met,date,start_time,end_time,building_id,room_no,instructor_id
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5de3de6e-87a7-4109-adb8-f44c7fd5831c,1,R,2023-05-04,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,25,1aebc273-dfec-4d6f-a9ed-cd0afdb5cf07
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,79bec296-84c5-4d4a-bee5-70190f395b9e,1,R,2023-05-04,11:00:00,13:30:00,4139fc29-2373-48d8-9dea-2d9261384942,110,d2aed61f-d880-4100-ac34-3c64a736e19d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5f0ac047-05d4-4454-bebf-ba04a0f26ea6,1,F,2023-05-05,08:00:00,10:30:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,224,dfa18f01-c5a5-4b59-8125-8ce370f8a892
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5f0ac047-05d4-4454-bebf-ba04a0f26ea6,2,R,2023-05-04,11:00:00,13:30:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,423,eb4ea9d3-1850-4b24-9dd1-7b626d9b813e
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5f0ac047-05d4-4454-bebf-ba04a0f26ea6,3,F,2023-05-05,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,140,dfa18f01-c5a5-4b59-8125-8ce370f8a892
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,5f0ac047-05d4-4454-bebf-ba04a0f26ea6,4,M,2023-05-08,20:15:00,22:45:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,429,62cce65a-66f5-4f44-90a9-840e4fe80075
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,76d50c1c-21d3-4687-a594-530d410d4e67,1,R,2023-05-04,17:30:00,20:00:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,407,8678854c-5636-411b-ac32-954d1bd5bf94
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,76d50c1c-21d3-4687-a594-530d410d4e67,18,R,2023-05-04,11:00:00,13:30:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,224,ced7d00c-2a62-4163-ae76-08c28e5a9a92
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a6f2ba7d-bb29-4433-a003-80e20db7fbca,1,W,2023-05-10,20:15:00,22:45:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,429,690a78cb-7af8-4f2d-b25b-c6f7714f9824
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,8f38a8de-8df2-4333-9542-200ad676f947,1,T,2023-05-09,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,01,7388ef13-0fdb-4e76-a98e-c7133aab8a1f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,2e89533d-42bc-493d-af53-93259bc9412f,1,F,2023-05-05,08:00:00,10:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,09,11073d64-e862-4875-a579-2afa394a0a57
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,0e382492-b031-4dc9-9009-fd31ccf32b20,1,T,2023-05-09,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,01,1aebc273-dfec-4d6f-a9ed-cd0afdb5cf07
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,03d0da39-26d2-4786-942d-ded0b76a00dd,1,M,2023-05-08,14:00:00,16:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,01,472b22a0-699d-47eb-998c-09db8a81027c
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,b844bea5-b1f2-4d30-aa98-ba1b70d45c92,1,F,2023-05-05,11:00:00,13:30:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,11,8d22acef-15fc-46eb-82bb-482c63ca53dd
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,14454295-5a73-4997-9239-5f1ea4bbc9d9,1,W,2023-05-10,17:30:00,20:00:00,07a88d8b-89a9-4f64-8b3f-63671908b8ec,01,0f8556ae-a994-4195-b45a-3099de2e745d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d2bd6fac-9b44-4b25-a612-a0431364ac9d,1,M,2023-05-08,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,254,69d1146d-88a4-46ce-aa6a-130bf33e1b44
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d2bd6fac-9b44-4b25-a612-a0431364ac9d,2,F,2023-05-05,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,152,e161911e-d656-41cd-9973-6c205d609562
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,1,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,298,f93b56a5-9165-4f24-afbe-5f7e07f1a3c0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,2,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,298,7bcb5cd0-76c5-4a10-bf01-7c0fc51cdb69
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,3,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,298,720e71db-3f2d-498c-993f-d95612c32ec9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,4,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,198,720e71db-3f2d-498c-993f-d95612c32ec9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,5,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,198,52b274e8-ca23-41ce-b414-b1ef2e753a35
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,7,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,194,720e71db-3f2d-498c-993f-d95612c32ec9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,80c92315-da98-45e5-9a68-bbc027ee99b1,8,R,2023-05-04,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,294,c3df3407-4145-4196-a7b9-3eaf150eb7aa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f0c3e99-e871-4a63-8da0-b2820a3c478c,1,F,2023-05-05,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,198,720e71db-3f2d-498c-993f-d95612c32ec9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f0c3e99-e871-4a63-8da0-b2820a3c478c,2,F,2023-05-05,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,198,d9fc1fdc-c4aa-498b-a83d-f52aa6426de5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f0c3e99-e871-4a63-8da0-b2820a3c478c,3,F,2023-05-05,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,298,d9fc1fdc-c4aa-498b-a83d-f52aa6426de5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f0c3e99-e871-4a63-8da0-b2820a3c478c,4,F,2023-05-05,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,298,e4ac15d7-49f4-420f-84d3-8c997f04c843
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f0c3e99-e871-4a63-8da0-b2820a3c478c,5,F,2023-05-05,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,194,c3df3407-4145-4196-a7b9-3eaf150eb7aa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f0c3e99-e871-4a63-8da0-b2820a3c478c,6,F,2023-05-05,17:30:00,20:00:00,d757e93e-cbe0-4857-ae2b-a3f08561bfde,194,b902d318-4f8a-454e-afd5-0b554b734235
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,070fb41b-d8fa-41fe-bdd3-d27004c52ec9,1,T,2023-05-09,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,89fd09a2-6c5c-478d-a857-e3bbaf3cd8d3
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,7e06fcb8-f4e5-4615-9424-0469ddebf1fb,1,R,2023-05-04,08:00:00,10:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,152,81c4cddc-512e-46d3-8538-9332bba26962
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,7e06fcb8-f4e5-4615-9424-0469ddebf1fb,2,T,2023-05-09,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,152,81c4cddc-512e-46d3-8538-9332bba26962
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,7e06fcb8-f4e5-4615-9424-0469ddebf1fb,3,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,152,d2b6b113-79ee-4826-bf1c-888a36690e5d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,7e06fcb8-f4e5-4615-9424-0469ddebf1fb,4,W,2023-05-10,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,aea7b148-bcd3-4986-9c3c-4a74f38efb12
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a02e34b4-1a75-42a8-b4c1-bacf2b7beac8,1,W,2023-05-10,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,239,9c596467-1678-4ab9-b165-a718899a9430
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a02e34b4-1a75-42a8-b4c1-bacf2b7beac8,2,F,2023-05-05,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,243,d2b6b113-79ee-4826-bf1c-888a36690e5d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a02e34b4-1a75-42a8-b4c1-bacf2b7beac8,4,W,2023-05-10,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,348,d2b6b113-79ee-4826-bf1c-888a36690e5d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,82a77c83-0b6f-4ae9-9cbe-a36b3b45ad26,1,R,2023-05-04,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,349,3de35ec1-c5e2-447f-9bef-c62eea9da054
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,82a77c83-0b6f-4ae9-9cbe-a36b3b45ad26,3,R,2023-05-04,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,349,3de35ec1-c5e2-447f-9bef-c62eea9da054
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,82a77c83-0b6f-4ae9-9cbe-a36b3b45ad26,4,R,2023-05-04,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,349,3de35ec1-c5e2-447f-9bef-c62eea9da054
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c5038639-5b0d-4868-aaa2-d2b39a01b2e3,1,T,2023-05-09,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,252,8641268b-4460-46a4-89ac-18f7793ccbd0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c5038639-5b0d-4868-aaa2-d2b39a01b2e3,2,F,2023-05-05,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,150,8641268b-4460-46a4-89ac-18f7793ccbd0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c5038639-5b0d-4868-aaa2-d2b39a01b2e3,3,W,2023-05-10,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,239,ec4680d2-8b94-4519-9914-323f0750d4d0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d04fd77d-dda8-47c0-b02b-6464093294a1,2,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,142,8641268b-4460-46a4-89ac-18f7793ccbd0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d04fd77d-dda8-47c0-b02b-6464093294a1,3,R,2023-05-04,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,139,f0f53761-784a-4a79-aea8-035dee546827
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41ec133f-3cd7-4d9e-80cc-69003a983ec2,1,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,252,c3df3407-4145-4196-a7b9-3eaf150eb7aa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41ec133f-3cd7-4d9e-80cc-69003a983ec2,2,T,2023-05-09,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,254,f60ad504-640b-41c9-a3e3-3b91728b9660
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,41ec133f-3cd7-4d9e-80cc-69003a983ec2,3,F,2023-05-05,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,138,c3df3407-4145-4196-a7b9-3eaf150eb7aa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9f426710-5ae2-4275-b79c-3788034c3f15,2,S,2023-05-06,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,f60ad504-640b-41c9-a3e3-3b91728b9660
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9ea50868-baa7-42c6-b8d5-03172ab7af27,1,R,2023-05-04,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,245W,89fd09a2-6c5c-478d-a857-e3bbaf3cd8d3
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9ea50868-baa7-42c6-b8d5-03172ab7af27,2,W,2023-05-10,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,152,d2b6b113-79ee-4826-bf1c-888a36690e5d
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,421207b6-d8c4-4eee-b440-7f8d77573b40,2,R,2023-05-04,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,239,ed5eac55-d87f-4d2f-9fa2-1584d51404e5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,421207b6-d8c4-4eee-b440-7f8d77573b40,3,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,141,f0f53761-784a-4a79-aea8-035dee546827
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,aafb66e1-2441-42bf-aef9-05d8bf321866,1,T,2023-05-09,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,89fd09a2-6c5c-478d-a857-e3bbaf3cd8d3
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,42272261-8ac5-45da-8881-9509a7541c45,1,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,4315fa19-1fdf-4794-80a5-2cc43eb4985c
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,42272261-8ac5-45da-8881-9509a7541c45,2,W,2023-05-10,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,08b9479c-c7e0-45ca-a088-7e72d0d193f9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,b97fafdf-050e-4a04-96b0-d36720876764,1,R,2023-05-04,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,349,3de35ec1-c5e2-447f-9bef-c62eea9da054
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,0319656d-a36f-4157-ae35-2eca1572c800,1,W,2023-05-10,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,239,ec4680d2-8b94-4519-9914-323f0750d4d0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,0319656d-a36f-4157-ae35-2eca1572c800,2,F,2023-05-05,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,150,8641268b-4460-46a4-89ac-18f7793ccbd0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,d20d3abf-95e2-4428-a712-5ba350c447f9,1,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,142,8641268b-4460-46a4-89ac-18f7793ccbd0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,1837deda-2544-4ace-82bf-45b308a75e26,4,W,2023-05-10,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,aea7b148-bcd3-4986-9c3c-4a74f38efb12
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,67818c93-dfe7-47e0-8989-8e01f3d749a0,1,R,2023-05-04,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,245W,89fd09a2-6c5c-478d-a857-e3bbaf3cd8d3
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a0ddf08e-49af-4664-bc1e-0e4deda5ec81,1,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,252,c3df3407-4145-4196-a7b9-3eaf150eb7aa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a0ddf08e-49af-4664-bc1e-0e4deda5ec81,2,T,2023-05-09,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,254,f60ad504-640b-41c9-a3e3-3b91728b9660
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,24f86f72-20ff-4c3e-9624-0fb83c34efd9,1,R,2023-05-04,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,253,ec4680d2-8b94-4519-9914-323f0750d4d0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,04e4b7ca-56ab-490b-8a07-6e352159b33f,1,R,2023-05-04,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,239,ed5eac55-d87f-4d2f-9fa2-1584d51404e5
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,04e4b7ca-56ab-490b-8a07-6e352159b33f,3,M,2023-05-08,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,141,f0f53761-784a-4a79-aea8-035dee546827
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,955aa58d-e572-4313-b14c-58ec78c89967,1,T,2023-05-09,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,141,c3df3407-4145-4196-a7b9-3eaf150eb7aa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,9990f95f-8b40-4871-9453-df77b305712d,1,S,2023-05-06,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,149,f60ad504-640b-41c9-a3e3-3b91728b9660
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,8339c15b-f63f-4eb7-815e-5467c34a699d,1,R,2023-05-04,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,151,08b9479c-c7e0-45ca-a088-7e72d0d193f9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,bc5a059e-613d-49f2-88f2-4c0283754786,1,W,2023-05-10,17:30:00,20:00:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,138,8641268b-4460-46a4-89ac-18f7793ccbd0
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,741352d2-a8bd-47d0-8db4-5ea61d1338c1,1,R,2023-05-04,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,141,b53f3129-eb6d-4fe8-928e-22ba666d511c
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,f9e715f8-bb7f-4e02-a1c5-0ded1ab53fed,1,W,2023-05-10,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,138,033acf83-f61a-41aa-95c0-b1aab39ce55e
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,2e928cd9-e905-4c19-9ed7-e43c09762816,1,W,2023-05-10,20:15:00,22:45:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,349,aea7b148-bcd3-4986-9c3c-4a74f38efb12
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,6be1f947-8611-4472-8f33-ba86e34a4540,6,R,2023-05-04,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,140,008633da-6194-430d-bb8a-49bccb4016af
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,25ad72a2-92ad-45ee-8e88-d2421a030378,1,R,2023-05-04,11:00:00,13:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,348,4275b608-2cba-482a-b078-fe4e4f04aee6
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c76ebaab-021e-40f1-bcb0-58a19f97cb60,1,R,2023-05-04,11:00:00,13:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,411,31247d56-8b70-431e-b046-5bd2db059ede
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,c76ebaab-021e-40f1-bcb0-58a19f97cb60,2,R,2023-05-04,08:00:00,10:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,411,31247d56-8b70-431e-b046-5bd2db059ede
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,3e679a96-37f6-4c21-b599-9435caceb981,1,T,2023-05-09,11:00:00,13:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,409,f9009f88-6b26-4a10-9195-90278bf0d02f
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,34af3393-3456-4b6c-b60b-8885e1475a1f,1,F,2023-05-05,11:00:00,13:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,404,b54225b3-af47-4930-b00e-12a6280c7a42
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,34af3393-3456-4b6c-b60b-8885e1475a1f,2,M,2023-05-08,14:00:00,16:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,404,b54225b3-af47-4930-b00e-12a6280c7a42
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,fa21be7f-2acb-41c4-889d-d9084926523d,1,F,2023-05-05,14:00:00,16:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,404,b54225b3-af47-4930-b00e-12a6280c7a42
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e9cfa6ea-c71e-4364-8a93-ab8cb36bee95,1,R,2023-05-04,08:00:00,10:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,265,4275b608-2cba-482a-b078-fe4e4f04aee6
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,a91275c4-4c1e-41af-9116-2aba1acf5255,1,M,2023-05-08,14:00:00,16:30:00,530313cd-447d-46fc-9e1a-90e4e547381f,409,4275b608-2cba-482a-b078-fe4e4f04aee6
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,8d3ca22f-48af-425c-a269-70da54a38c1c,1,F,2023-05-05,14:00:00,16:30:00,96992551-53d9-4236-9148-116e0fe51821,102,3f4706b4-9917-4f83-ae89-5ce291f675d7
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,215,T,2023-05-09,14:00:00,16:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,229,ccb999d5-b4db-479c-9d78-88771cb6804a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,302,M,2023-05-08,14:00:00,16:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,106,ed25aabb-ade7-446a-b51a-617e718e814a
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,303,F,2023-05-05,14:00:00,16:30:00,8cbf9e37-a90e-4b16-b9ca-2e0940ca60a7,245E,c38fc1e2-909a-4590-906a-0400f122a045
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,304,F,2023-05-05,11:00:00,13:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,109,c735ddf7-1b05-479c-9c84-4c38edc923ce
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,309,M,2023-05-08,08:00:00,10:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,108,c8089039-17a2-4f11-b7b9-b1ef42c997f2
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,312,R,2023-05-04,08:00:00,10:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,108,d86fb326-4aa1-488a-acd4-da01d692ef1e
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,314,R,2023-05-04,11:00:00,13:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,109,74ee4d5d-b6f9-447e-b491-83b0c65a1efa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,315,T,2023-05-09,11:00:00,13:30:00,5fda8eef-f027-43a0-9f42-726de988aabf,131,9938fdad-278d-4b4d-b510-e3a7a71a1e56
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,321,R,2023-05-04,08:00:00,10:30:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,105,37772710-1265-45f4-9bd2-d3f28057c46b
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,e45ae0af-09a4-4a4c-a2d4-c93352408634,323,T,2023-05-09,11:00:00,13:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,109,74ee4d5d-b6f9-447e-b491-83b0c65a1efa
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,81ca5f74-a269-483f-b75b-407c9c584c5f,3,M,2023-05-08,14:00:00,16:30:00,1dfcf37b-fc15-4d95-b52d-35836fbca333,104,278ef6c7-f138-49c8-b70d-f81e89a077cf
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,81ca5f74-a269-483f-b75b-407c9c584c5f,6,R,2023-05-04,17:30:00,20:00:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,229,c6af8d45-f96c-4f3b-aef6-edae88fcf585
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,81ca5f74-a269-483f-b75b-407c9c584c5f,10,F,2023-05-05,14:00:00,16:30:00,12e6b7c9-3302-4a10-b8c7-19082350df9a,110,278ef6c7-f138-49c8-b70d-f81e89a077cf
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,81ca5f74-a269-483f-b75b-407c9c584c5f,16,R,2023-05-04,14:00:00,16:30:00,30a7dbaf-3c36-4678-8dfb-777cc54ed273,208,a2c229ac-b3c3-45aa-ada0-9fc56f8940ef
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,543ee076-4f58-4b24-8bea-526ac5876f57,1,W,2023-05-10,17:30:00,20:00:00,272c323e-5568-4020-afee-50c2d951dac4,105,94521cf7-01ad-4243-80b6-1353f7164ed9
082ced56-ac3a-4fcc-a500-fb5d281ec4b3,7fe786fe-6d0a-4c63-9e30-6b76f7db194a,1,R,2023-05-04,08:00:00,10:30:00,272c323e-5568-4020-afee-50c2d951dac4,103,278ef6c7-f138-49c8-b70d-f81e89a077cf
